Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
"Venezuela, RB",VEN,Total,TOT,Slovak Republic,SVK,2
"Venezuela, RB",VEN,Total,TOT,Slovenia,SVN,10
"Venezuela, RB",VEN,Total,TOT,Solomon Islands,SLB,0
"Venezuela, RB",VEN,Total,TOT,Somalia,SOM,0
"Venezuela, RB",VEN,Total,TOT,South Africa,ZAF,128
"Venezuela, RB",VEN,Total,TOT,Spain,ESP,54198
"Venezuela, RB",VEN,Total,TOT,Sri Lanka,LKA,0
"Venezuela, RB",VEN,Total,TOT,St. Kitts and Nevis,KNA,7
"Venezuela, RB",VEN,Total,TOT,St. Lucia,LCA,17
"Venezuela, RB",VEN,Total,TOT,St. Vincent and the Grenadines,VCT,22
"Venezuela, RB",VEN,Total,TOT,Sudan,SDN,8
"Venezuela, RB",VEN,Total,TOT,Suriname,SUR,3
"Venezuela, RB",VEN,Total,TOT,Swaziland,SWZ,0
"Venezuela, RB",VEN,Total,TOT,Sweden,SWE,444
"Venezuela, RB",VEN,Total,TOT,Switzerland,CHE,821
"Venezuela, RB",VEN,Total,TOT,Syrian Arab Republic,SYR,1
"Venezuela, RB",VEN,Total,TOT,"Taiwan, China",TWN,0
"Venezuela, RB",VEN,Total,TOT,Tajikistan,TJK,0
"Venezuela, RB",VEN,Total,TOT,Tanzania,TZA,3
"Venezuela, RB",VEN,Total,TOT,Thailand,THA,60
"Venezuela, RB",VEN,Total,TOT,Timor-Leste,TLS,0
"Venezuela, RB",VEN,Total,TOT,Togo,TGO,4
"Venezuela, RB",VEN,Total,TOT,Tokelau,TKL,0
"Venezuela, RB",VEN,Total,TOT,Tonga,TON,0
"Venezuela, RB",VEN,Total,TOT,Trinidad and Tobago,TTO,1437
"Venezuela, RB",VEN,Total,TOT,Tunisia,TUN,0
"Venezuela, RB",VEN,Total,TOT,Turkey,TUR,40
"Venezuela, RB",VEN,Total,TOT,Turkmenistan,TKM,0
"Venezuela, RB",VEN,Total,TOT,Turks and Caicos Islands,TCA,14
"Venezuela, RB",VEN,Total,TOT,Tuvalu,TUV,0
"Venezuela, RB",VEN,Total,TOT,Uganda,UGA,0
"Venezuela, RB",VEN,Total,TOT,Ukraine,UKR,2
"Venezuela, RB",VEN,Total,TOT,United Arab Emirates,ARE,19
"Venezuela, RB",VEN,Total,TOT,United Kingdom,GBR,8372
"Venezuela, RB",VEN,Total,TOT,United States,USA,118195
"Venezuela, RB",VEN,Total,TOT,Uruguay,URY,706
"Venezuela, RB",VEN,Total,TOT,Uzbekistan,UZB,0
"Venezuela, RB",VEN,Total,TOT,Vanuatu,VUT,0
"Venezuela, RB",VEN,Total,TOT,"Venezuela, RB",VEN,0
"Venezuela, RB",VEN,Total,TOT,Vietnam,VNM,1
"Venezuela, RB",VEN,Total,TOT,Virgin Islands (U.S.),VIR,57
"Venezuela, RB",VEN,Total,TOT,"Virgin Islands, British",VGB,5
"Venezuela, RB",VEN,Total,TOT,Wallis and Futuna,WLF,0
"Venezuela, RB",VEN,Total,TOT,West Bank and Gaza,PSE,8
"Venezuela, RB",VEN,Total,TOT,"Yemen, Rep.",YEM,3
"Venezuela, RB",VEN,Total,TOT,Zambia,ZMB,0
"Venezuela, RB",VEN,Total,TOT,Zimbabwe,ZWE,0
Nigeria,NGA,Total,TOT,Algeria,DZA,0
Nigeria,NGA,Total,TOT,Afghanistan,AFG,68
Nigeria,NGA,Total,TOT,Albania,ALB,0
Nigeria,NGA,Total,TOT,American Samoa,ASM,0
Nigeria,NGA,Total,TOT,Andorra,AND,7
Nigeria,NGA,Total,TOT,Angola,AGO,6
Nigeria,NGA,Total,TOT,Anguilla,AIA,0
Nigeria,NGA,Total,TOT,Antigua and Barbuda,ATG,24
Nigeria,NGA,Total,TOT,Argentina,ARG,0
Nigeria,NGA,Total,TOT,Armenia,ARM,0
Nigeria,NGA,Total,TOT,Aruba,ABW,0
Nigeria,NGA,Total,TOT,Australia,AUS,1735
Nigeria,NGA,Total,TOT,Austria,AUT,3193
Nigeria,NGA,Total,TOT,Azerbaijan,AZE,0
Nigeria,NGA,Total,TOT,"Bahamas, The",BHS,36
Nigeria,NGA,Total,TOT,Bahrain,BHR,20
Nigeria,NGA,Total,TOT,Bangladesh,BGD,123
Nigeria,NGA,Total,TOT,Barbados,BRB,4
Nigeria,NGA,Total,TOT,Belarus,BLR,0
Nigeria,NGA,Total,TOT,Belgium,BEL,1001
Nigeria,NGA,Total,TOT,Belize,BLZ,67
Nigeria,NGA,Total,TOT,Benin,BEN,26569
Nigeria,NGA,Total,TOT,Bermuda,BMU,28
Nigeria,NGA,Total,TOT,Bhutan,BTN,0
Nigeria,NGA,Total,TOT,Bolivia,BOL,11
Nigeria,NGA,Total,TOT,Bosnia and Herzegovina,BIH,12
Nigeria,NGA,Total,TOT,Botswana,BWA,442
Nigeria,NGA,Total,TOT,Brazil,BRA,107
Nigeria,NGA,Total,TOT,Brunei Darussalam,BRN,0
Nigeria,NGA,Total,TOT,Bulgaria,BGR,110
Nigeria,NGA,Total,TOT,Burkina Faso,BFA,4358
Nigeria,NGA,Total,TOT,Burundi,BDI,302
Nigeria,NGA,Total,TOT,Cambodia,KHM,2
Nigeria,NGA,Total,TOT,Cameroon,CMR,72187
Nigeria,NGA,Total,TOT,Canada,CAN,10348
Nigeria,NGA,Total,TOT,Cape Verde,CPV,36
Nigeria,NGA,Total,TOT,Cayman Islands,CYM,4
Nigeria,NGA,Total,TOT,Central African Republic,CAF,335
Nigeria,NGA,Total,TOT,Chad,TCD,16799
Nigeria,NGA,Total,TOT,Channel Islands,CHI,..
Nigeria,NGA,Total,TOT,Chile,CHL,20
Nigeria,NGA,Total,TOT,China,CHN,101
Nigeria,NGA,Total,TOT,Colombia,COL,37
Nigeria,NGA,Total,TOT,Comoros,COM,10
Nigeria,NGA,Total,TOT,"Congo, Dem. Rep.",COD,14547
Nigeria,NGA,Total,TOT,"Congo, Rep.",COG,29
Nigeria,NGA,Total,TOT,Cook Islands,COK,0
Nigeria,NGA,Total,TOT,Costa Rica,CRI,2
Nigeria,NGA,Total,TOT,Cote d'Ivoire,CIV,40975
Nigeria,NGA,Total,TOT,Croatia,HRV,1
Nigeria,NGA,Total,TOT,Cuba,CUB,54
Nigeria,NGA,Total,TOT,Cyprus,CYP,141
Nigeria,NGA,Total,TOT,Czech Republic,CZE,70
Nigeria,NGA,Total,TOT,Denmark,DNK,561
Nigeria,NGA,Total,TOT,Djibouti,DJI,776
Nigeria,NGA,Total,TOT,Dominica,DMA,28
Nigeria,NGA,Total,TOT,Dominican Republic,DOM,52
Nigeria,NGA,Total,TOT,Ecuador,ECU,17
Nigeria,NGA,Total,TOT,"Egypt, Arab Rep.",EGY,601
Nigeria,NGA,Total,TOT,El Salvador,SLV,1
Nigeria,NGA,Total,TOT,Equatorial Guinea,GNQ,609
Nigeria,NGA,Total,TOT,Eritrea,ERI,23
Nigeria,NGA,Total,TOT,Estonia,EST,0
Nigeria,NGA,Total,TOT,Ethiopia,ETH,7796
Nigeria,NGA,Total,TOT,Faeroe Islands,FRO,2
Nigeria,NGA,Total,TOT,Falkland Islands (Malvinas),FLK,0
Nigeria,NGA,Total,TOT,Fiji,FJI,0
Nigeria,NGA,Total,TOT,Finland,FIN,278
Nigeria,NGA,Total,TOT,France,FRA,6567
Nigeria,NGA,Total,TOT,French Guiana,GUF,6
Nigeria,NGA,Total,TOT,French Polynesia,PYF,11
Nigeria,NGA,Total,TOT,Gabon,GAB,11494
Nigeria,NGA,Total,TOT,"Gambia, The",GMB,3014
Nigeria,NGA,Total,TOT,Georgia,GEO,0
Nigeria,NGA,Total,TOT,Germany,DEU,15492
Nigeria,NGA,Total,TOT,Ghana,GHA,9596
Nigeria,NGA,Total,TOT,Gibraltar,GIB,1
Nigeria,NGA,Total,TOT,Greece,GRC,1936
Nigeria,NGA,Total,TOT,Greenland,GRL,0
Nigeria,NGA,Total,TOT,Grenada,GRD,2
Nigeria,NGA,Total,TOT,Guadeloupe,GLP,123
Nigeria,NGA,Total,TOT,Guam,GUM,0
Nigeria,NGA,Total,TOT,Guatemala,GTM,5
Nigeria,NGA,Total,TOT,Guinea,GIN,651
Nigeria,NGA,Total,TOT,Guinea-Bissau,GNB,12
Nigeria,NGA,Total,TOT,Guyana,GUY,0
Nigeria,NGA,Total,TOT,Haiti,HTI,2
Nigeria,NGA,Total,TOT,Honduras,HND,3
Nigeria,NGA,Total,TOT,"Hong Kong SAR, China",HKG,79
Nigeria,NGA,Total,TOT,Hungary,HUN,209
Nigeria,NGA,Total,TOT,Iceland,ISL,33
Nigeria,NGA,Total,TOT,India,IND,6095
Nigeria,NGA,Total,TOT,Indonesia,IDN,11
Nigeria,NGA,Total,TOT,"Iran, Islamic Rep.",IRN,12
Nigeria,NGA,Total,TOT,Iraq,IRQ,0
Nigeria,NGA,Total,TOT,Ireland,IRL,8200
Nigeria,NGA,Total,TOT,Isle of Man,IMN,..
Nigeria,NGA,Total,TOT,Israel,ISR,127
Nigeria,NGA,Total,TOT,Italy,ITA,26868
Nigeria,NGA,Total,TOT,Jamaica,JAM,7
Nigeria,NGA,Total,TOT,Japan,JPN,1404
Nigeria,NGA,Total,TOT,Jordan,JOR,26
Nigeria,NGA,Total,TOT,Kazakhstan,KAZ,0
Nigeria,NGA,Total,TOT,Kenya,KEN,1694
Nigeria,NGA,Total,TOT,Kiribati,KIR,0
Nigeria,NGA,Total,TOT,"Korea, Dem. Rep.",PRK,9
Nigeria,NGA,Total,TOT,"Korea, Rep.",KOR,0
Nigeria,NGA,Total,TOT,Kosovo,XKX,..
Nigeria,NGA,Total,TOT,Kuwait,KWT,21
Nigeria,NGA,Total,TOT,Kyrgyz Republic,KGZ,4
Nigeria,NGA,Total,TOT,Lao PDR,LAO,0
Nigeria,NGA,Total,TOT,Latvia,LVA,4
Nigeria,NGA,Total,TOT,Lebanon,LBN,383
Nigeria,NGA,Total,TOT,Lesotho,LSO,16
Nigeria,NGA,Total,TOT,Liberia,LBR,1615
Nigeria,NGA,Total,TOT,Libya,LBY,17
Nigeria,NGA,Total,TOT,Liechtenstein,LIE,0
Nigeria,NGA,Total,TOT,Lithuania,LTU,4
Nigeria,NGA,Total,TOT,Luxembourg,LUX,23
Nigeria,NGA,Total,TOT,"Macao SAR, China",MAC,0
Nigeria,NGA,Total,TOT,"Macedonia, FYR",MKD,164
Nigeria,NGA,Total,TOT,Madagascar,MDG,71
Nigeria,NGA,Total,TOT,Malawi,MWI,420
Nigeria,NGA,Total,TOT,Malaysia,MYS,25
Nigeria,NGA,Total,TOT,Maldives,MDV,3
Nigeria,NGA,Total,TOT,Mali,MLI,1618
Nigeria,NGA,Total,TOT,Malta,MLT,4
Nigeria,NGA,Total,TOT,Marshall Islands,MHL,0
Nigeria,NGA,Total,TOT,Martinique,MTQ,161
Nigeria,NGA,Total,TOT,Mauritania,MRT,60
Nigeria,NGA,Total,TOT,Mauritius,MUS,2
Nigeria,NGA,Total,TOT,Mayotte,MYT,233
Nigeria,NGA,Total,TOT,Mexico,MEX,38
Nigeria,NGA,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Nigeria,NGA,Total,TOT,Moldova,MDA,0
Nigeria,NGA,Total,TOT,Monaco,MCO,56
Nigeria,NGA,Total,TOT,Mongolia,MNG,0
Nigeria,NGA,Total,TOT,Montenegro,MNE,..
Nigeria,NGA,Total,TOT,Montserrat,MSR,0
Nigeria,NGA,Total,TOT,Morocco,MAR,0
Nigeria,NGA,Total,TOT,Mozambique,MOZ,178
Nigeria,NGA,Total,TOT,Myanmar,MMR,3
Nigeria,NGA,Total,TOT,Namibia,NAM,10
Nigeria,NGA,Total,TOT,Naura,NRU,0
Nigeria,NGA,Total,TOT,Nepal,NPL,68
Nigeria,NGA,Total,TOT,Netherlands,NLD,4097
Nigeria,NGA,Total,TOT,Netherlands Antilles,ANT,1
Nigeria,NGA,Total,TOT,New Caledonia,NCL,6
Nigeria,NGA,Total,TOT,New Zealand,NZL,356
Nigeria,NGA,Total,TOT,Nicaragua,NIC,10
Nigeria,NGA,Total,TOT,Niger,NER,24758
Nigeria,NGA,Total,TOT,Nigeria,NGA,0
Nigeria,NGA,Total,TOT,Niue,NIU,0
Nigeria,NGA,Total,TOT,Norfolk Island,NFK,0
Nigeria,NGA,Total,TOT,Northern Mariana Islands,MNP,0
Nigeria,NGA,Total,TOT,Norway,NOR,424
Nigeria,NGA,Total,TOT,Oman,OMN,121
Nigeria,NGA,Total,TOT,Pakistan,PAK,359
Nigeria,NGA,Total,TOT,Palau,PLW,0
Nigeria,NGA,Total,TOT,Panama,PAN,17
Nigeria,NGA,Total,TOT,Papua New Guinea,PNG,3
Nigeria,NGA,Total,TOT,Paraguay,PRY,0
Nigeria,NGA,Total,TOT,Peru,PER,7
Nigeria,NGA,Total,TOT,Philippines,PHL,317
Nigeria,NGA,Total,TOT,Poland,POL,211
Nigeria,NGA,Total,TOT,Portugal,PRT,0
Nigeria,NGA,Total,TOT,Puerto Rico,PRI,71
Nigeria,NGA,Total,TOT,Qatar,QAT,573
Nigeria,NGA,Total,TOT,Reunion,REU,51
Nigeria,NGA,Total,TOT,Romania,ROU,0
Nigeria,NGA,Total,TOT,Russian Federation,RUS,0
Nigeria,NGA,Total,TOT,Rwanda,RWA,705
Nigeria,NGA,Total,TOT,Saint Helena,SHN,0
Nigeria,NGA,Total,TOT,Saint Pierre and Miquelon,SPM,2
Nigeria,NGA,Total,TOT,Samoa,WSM,0
Nigeria,NGA,Total,TOT,San Marino,SMR,0
Nigeria,NGA,Total,TOT,Sao Tome and Principe,STP,4
Nigeria,NGA,Total,TOT,Saudi Arabia,SAU,11081
Nigeria,NGA,Total,TOT,Senegal,SEN,875
Nigeria,NGA,Total,TOT,Serbia,SRB,..
Nigeria,NGA,Total,TOT,Serbia and Montenegro,SCG,34
Nigeria,NGA,Total,TOT,Seychelles,SYC,110
Nigeria,NGA,Total,TOT,Sierra Leone,SLE,2000
Nigeria,NGA,Total,TOT,Singapore,SGP,16
Nigeria,NGA,Total,TOT,Slovak Republic,SVK,2
Nigeria,NGA,Total,TOT,Slovenia,SVN,9
Nigeria,NGA,Total,TOT,Solomon Islands,SLB,0
Nigeria,NGA,Total,TOT,Somalia,SOM,44
Nigeria,NGA,Total,TOT,South Africa,ZAF,6959
Nigeria,NGA,Total,TOT,Spain,ESP,7256
Nigeria,NGA,Total,TOT,Sri Lanka,LKA,0
Nigeria,NGA,Total,TOT,St. Kitts and Nevis,KNA,10
Nigeria,NGA,Total,TOT,St. Lucia,LCA,8
Nigeria,NGA,Total,TOT,St. Vincent and the Grenadines,VCT,2
Nigeria,NGA,Total,TOT,Sudan,SDN,22055
Nigeria,NGA,Total,TOT,Suriname,SUR,0
Nigeria,NGA,Total,TOT,Swaziland,SWZ,16
Nigeria,NGA,Total,TOT,Sweden,SWE,693
Nigeria,NGA,Total,TOT,Switzerland,CHE,1389
Nigeria,NGA,Total,TOT,Syrian Arab Republic,SYR,76
Nigeria,NGA,Total,TOT,"Taiwan, China",TWN,5
Nigeria,NGA,Total,TOT,Tajikistan,TJK,0
Nigeria,NGA,Total,TOT,Tanzania,TZA,192
Nigeria,NGA,Total,TOT,Thailand,THA,375
Nigeria,NGA,Total,TOT,Timor-Leste,TLS,0
Nigeria,NGA,Total,TOT,Togo,TGO,18989
Nigeria,NGA,Total,TOT,Tokelau,TKL,0
Nigeria,NGA,Total,TOT,Tonga,TON,0
Nigeria,NGA,Total,TOT,Trinidad and Tobago,TTO,5
Nigeria,NGA,Total,TOT,Tunisia,TUN,12
Nigeria,NGA,Total,TOT,Turkey,TUR,292
Nigeria,NGA,Total,TOT,Turkmenistan,TKM,0
Nigeria,NGA,Total,TOT,Turks and Caicos Islands,TCA,0
Nigeria,NGA,Total,TOT,Tuvalu,TUV,0
Nigeria,NGA,Total,TOT,Uganda,UGA,643
Nigeria,NGA,Total,TOT,Ukraine,UKR,0
Nigeria,NGA,Total,TOT,United Arab Emirates,ARE,796
Nigeria,NGA,Total,TOT,United Kingdom,GBR,106221
Nigeria,NGA,Total,TOT,United States,USA,141571
Nigeria,NGA,Total,TOT,Uruguay,URY,5
Nigeria,NGA,Total,TOT,Uzbekistan,UZB,0
Nigeria,NGA,Total,TOT,Vanuatu,VUT,0
Nigeria,NGA,Total,TOT,"Venezuela, RB",VEN,87
Nigeria,NGA,Total,TOT,Vietnam,VNM,9
Nigeria,NGA,Total,TOT,Virgin Islands (U.S.),VIR,8
Nigeria,NGA,Total,TOT,"Virgin Islands, British",VGB,3
Nigeria,NGA,Total,TOT,Wallis and Futuna,WLF,0
Nigeria,NGA,Total,TOT,West Bank and Gaza,PSE,2
Nigeria,NGA,Total,TOT,"Yemen, Rep.",YEM,7
Nigeria,NGA,Total,TOT,Zambia,ZMB,146
Nigeria,NGA,Total,TOT,Zimbabwe,ZWE,1561
,,,,,,
,,,,,,
,,,,,,
Data from database: Global Bilateral Migration,,,,,,
Last Updated: 06/28/2011,,,,,,
