ccode1,ccode2,state.destination.name,state.destination.abb,state.origin.name,state.origin.abb,dyad.id,riv.strategic.interv,year,rivalry.strategic.positional,pts.gradient,riv.strategic.positional,trade,polyarchy.additive.gradient,alliance.defense,arms.inverse,immigrant.population,gdppc.gradient,ref.flow,riv.strategic.spatial,arms,rivalry.strategic.ideological,riv.strategic,remittances,contiguity,rivalry.strategic.interv,min.distance,remit,trips,rivalry.strategic.spatial,riv.strategic.ideological,contiguity.any
452,2,United States of America,USA,Ghana,GHA,4522,,1999,0.0,-1.0,,463.89001,0.118160536,0.0,0.0,,42806.06142,0.0,,0.0,0.0,0.0,,0.0,0.0,7120.520105,,,0.0,,0.0
771,200,United Kingdom,UKG,Bangladesh,BNG,771200,,1999,0.0,-2.0,,720.99274,0.168030704,0.0,0.0,,33604.63677,5.0,,0.0,0.0,0.0,,0.0,0.0,7415.196295,,,0.0,,0.0
40,20,Canada,CAN,Cuba,CUB,4020,,1999,0.0,-2.0,,496.28891,0.667950062,0.0,0.0,,38554.46705,14.0,,0.0,0.0,0.0,,0.0,0.0,2051.455569,,,0.0,,0.0
40,230,Spain,SPN,Cuba,CUB,40230,,1999,0.0,-2.0,,774.97559,0.679763576,0.0,0.0,,23733.79653,47.0,,0.0,0.0,0.0,,0.0,0.0,5709.464868,,,0.0,,0.0
771,750,India,IND,Bangladesh,BNG,771750,,1999,0.0,0.0,,1098.0228,0.107649154,0.0,0.0,,260.7759265,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
540,200,United Kingdom,UKG,Angola,ANG,540200,,1999,0.0,-4.0,,135.29926,0.615588164,0.0,0.0,,31803.02006,10.0,,0.0,0.0,0.0,,0.0,0.0,6225.006875,,,0.0,,0.0
475,200,United Kingdom,UKG,Nigeria,NIG,475200,,1999,0.0,-3.0,,1030.5229,0.222594902,0.0,0.0,,32857.69073,5.0,,0.0,0.0,0.0,,0.0,0.0,4114.482238,,,0.0,,0.0
780,750,India,IND,Sri Lanka,SRI,780750,,1999,0.0,-1.0,,554.17804,0.136200153,0.0,0.0,,-989.5341519,0.0,,0.0,0.0,0.0,,2.0,0.0,57.44405958,,,0.0,,1.0
620,200,United Kingdom,UKG,Libya,LIB,620200,,1999,0.0,-2.0,,502.4306,0.789169625,0.0,0.0,,25268.01477,0.0,,0.0,0.0,0.0,,0.0,0.0,2157.799554,,,0.0,,0.0
645,750,India,IND,Iraq,IRQ,645750,,1999,0.0,-2.0,,238.3125,0.568846843,0.0,0.0,,-3622.08413,0.0,,0.0,0.0,0.0,,0.0,0.0,2065.091996,,,0.0,,0.0
70,20,Canada,CAN,Mexico,MEX,7020,,1999,0.0,-2.0,,10132.844,0.131913301,0.0,0.0,,33593.53104,246.0,,0.0,0.0,0.0,,0.0,0.0,1832.882767,,,0.0,,0.0
780,2,United States of America,USA,Sri Lanka,SRI,7802,,1999,0.0,-3.0,,2086.0833,0.199517763,0.0,0.0,,42024.23386,213.0,,0.0,0.0,0.0,,0.0,0.0,9896.475084,,,0.0,,0.0
780,200,United Kingdom,UKG,Sri Lanka,SRI,780200,,1999,0.0,-3.0,,813.7522,0.196581703,0.0,0.0,,32354.32669,0.0,,0.0,0.0,0.0,,0.0,0.0,8351.444911,,,0.0,,0.0
92,2,United States of America,USA,El Salvador,SAL,922,,1999,0.0,-2.0,,2810.6387,0.178630105,1.0,0.0,,40756.62891,247.0,,0.0,0.0,0.0,,0.0,0.0,1429.256979,,,0.0,,0.0
360,200,United Kingdom,UKG,Romania,ROM,360200,,1999,0.0,-2.0,,865.66827,0.10171165,0.0,0.0,,29319.25688,0.0,,0.0,0.0,0.0,,0.0,0.0,1493.726249,,,0.0,,0.0
483,2,United States of America,USA,Chad,CHA,4832,,1999,0.0,-3.0,,10.76,0.37907463,0.0,0.0,,43284.85462,48.0,,0.0,0.0,0.0,,0.0,0.0,7632.04893,,,0.0,,0.0
630,200,United Kingdom,UKG,Iran,IRN,630200,,1999,0.0,-3.0,,498.05576,0.439618073,0.0,0.0,,29987.27031,0.0,,0.0,0.0,0.0,,0.0,0.0,3524.100527,,,0.0,,0.0
100,200,United Kingdom,UKG,Colombia,COL,100200,,1999,0.0,-4.0,,540.32202,0.182015439,0.0,0.0,,29469.47979,0.0,,0.0,0.0,0.0,,0.0,0.0,7171.07756,,,0.0,,0.0
651,200,United Kingdom,UKG,Egypt,EGY,651200,,1999,0.0,-2.0,,965.5929,0.514390079,0.0,0.0,,32170.38415,0.0,,0.0,0.0,0.0,,0.0,0.0,2913.598458,,,0.0,,0.0
90,2,United States of America,USA,Guatemala,GUA,902,,1999,0.0,-2.0,,4416.29,0.189358295,1.0,0.0,,41250.81553,305.0,,0.0,0.0,0.0,,0.0,0.0,1109.311507,,,0.0,,0.0
101,2,United States of America,USA,Venezuela,VEN,1012,,1999,0.0,-2.0,,17212.0,0.069643797,1.0,0.0,,32150.34434,21.0,,0.0,0.0,0.0,,0.0,0.0,1740.008538,,,0.0,,0.0
651,2,United States of America,USA,Egypt,EGY,6512,,1999,0.0,-2.0,,2955.1877,0.517326139,0.0,1287.0,,41840.29132,565.0,,0.0,0.0,0.0,,0.0,0.0,7716.93308,,,0.0,,0.0
651,325,Italy,ITA,Egypt,EGY,651325,,1999,0.0,-1.0,,2006.9535,0.507462797,0.0,0.0,,32975.74644,0.0,,0.0,0.0,0.0,,0.0,0.0,1076.145888,,,0.0,,0.0
630,750,India,IND,Iran,IRN,630750,,1999,0.0,-1.0,,1255.9,0.379236523,0.0,0.0,,-3356.590529,0.0,,0.0,0.0,0.0,,0.0,0.0,594.2328159,,,0.0,,0.0
94,2,United States of America,USA,Costa Rica,COS,942,,1999,0.0,0.0,,5724.3823,-0.009091618,1.0,0.0,,37642.9849,0.0,,0.0,0.0,0.0,,0.0,0.0,1594.078922,,,0.0,,0.0
775,750,India,IND,Myanmar,MYA,775750,,1999,0.0,-1.0,,208.56,0.676054226,0.0,0.0,,456.7952431,108.0,,0.0,0.0,0.0,,1.0,0.0,1.41e-12,,,0.0,,1.0
710,200,United Kingdom,UKG,China,CHN,710200,,1999,0.0,-3.0,,20597.209,0.725607102,0.0,0.0,,32452.98987,0.0,,0.0,0.0,0.0,,0.0,0.0,5290.890657,,,0.0,,0.0
651,255,Germany,GMY,Egypt,EGY,651255,,1999,0.0,-2.0,,1632.2517,0.532875296,0.0,0.0,,35028.89621,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
816,220,France,FRN,Vietnam,DRV,816220,,1999,0.0,0.0,,788.823,0.616922993,0.0,0.0,,36594.65565,0.0,,0.0,0.0,0.0,,0.0,0.0,8430.975532,,,0.0,,0.0
816,740,Japan,JPN,Vietnam,DRV,816740,,1999,0.0,-1.0,,3590.7375,0.58354387,0.0,0.0,,40350.39913,0.0,,0.0,0.0,0.0,,0.0,0.0,1631.37499,,,0.0,,0.0
816,800,Thailand,THI,Vietnam,DRV,816800,,1999,0.0,0.0,,791.43787,0.4049025,0.0,0.0,,2615.599818,0.0,,0.0,0.0,0.0,,5.0,0.0,105.6804,,,0.0,,1.0
816,840,Philippines,PHI,Vietnam,DRV,816840,,1999,0.0,2.0,,256.81732,0.475592239,0.0,0.0,,826.1804469,0.0,,0.0,0.0,0.0,,0.0,0.0,942.2672371,,,0.0,,0.0
816,850,Indonesia,INS,Vietnam,DRV,816850,,1999,0.0,2.0,,891.30585,0.460879519,0.0,0.0,,1323.687289,0.0,,0.0,0.0,0.0,,5.0,0.0,599.7375096,,,0.0,,1.0
816,200,United Kingdom,UKG,Vietnam,DRV,816200,,1999,0.0,-1.0,,602.97028,0.596611288,0.0,0.0,,33351.42747,0.0,,0.0,0.0,0.0,,0.0,0.0,8510.240646,,,0.0,,0.0
816,2,United States of America,USA,Vietnam,DRV,8162,,1999,0.0,-1.0,,976.10303,0.599547348,0.0,0.0,,43021.33463,0.0,,0.0,0.0,0.0,,0.0,0.0,7028.454758,,,0.0,,0.0
816,210,Netherlands,NTH,Vietnam,DRV,816210,,1999,0.0,-1.0,,368.5275,0.603135092,0.0,0.0,,43829.79204,0.0,,0.0,0.0,0.0,,0.0,0.0,8349.307948,,,0.0,,0.0
704,2,United States of America,USA,Uzbekistan,UZB,7042,,1999,0.0,-1.0,,414.75,0.59695094,0.0,0.0,,42974.5356,868.0,,0.0,0.0,0.0,,0.0,0.0,6739.200154,,,0.0,,0.0
345,2,United States of America,USA,Yugoslavia,YUG,3452,,1999,0.0,-4.0,,0.0,0.35680233,0.0,0.0,,40618.4214,14072.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
816,255,Germany,GMY,Vietnam,DRV,816255,,1999,0.0,-1.0,,1281.582,0.615096505,0.0,0.0,,36209.93953,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
811,816,Vietnam,DRV,Cambodia,CAM,811816,,1999,0.0,-1.0,,98.357002,-0.271003801,0.0,0.0,,346.1854329,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
345,255,Germany,GMY,Yugoslavia,YUG,345255,,1999,0.0,-4.0,,0.0,0.372351487,0.0,0.0,,33807.0263,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
345,305,Austria,AUS,Yugoslavia,YUG,345305,,1999,0.0,-4.0,,0.0,0.351160189,0.0,0.0,,37525.16236,4532.0,,0.0,0.0,0.0,,1.0,0.0,,,,0.0,,1.0
705,2,United States of America,USA,Kazakhstan,KZK,7052,,1999,0.0,-1.0,,578.59998,0.419812427,0.0,0.0,,39690.4582,458.0,,0.0,0.0,0.0,,0.0,0.0,5397.123634,,,0.0,,0.0
345,325,Italy,ITA,Yugoslavia,YUG,345325,,1999,0.0,-3.0,,0.0,0.346938988,0.0,0.0,,31753.87653,928.0,,0.0,0.0,0.0,,1.0,0.0,,,,0.0,,1.0
345,220,France,FRN,Yugoslavia,YUG,345220,,1999,0.0,-3.0,,0.0,0.374177975,0.0,0.0,,34191.74242,328.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
816,710,China,CHN,Vietnam,DRV,816710,,1999,0.0,2.0,,1731.4763,-0.128995814,0.0,0.0,,898.4375999,960.0,,0.0,0.0,0.0,,1.0,0.0,1.41e-12,,,0.0,,1.0
70,42,Dominican Republic,DOM,Mexico,MEX,7042,,1999,0.0,0.0,,303.42929,0.045025112,1.0,0.0,,-4508.835631,0.0,,0.0,0.0,0.0,,0.0,0.0,6739.200154,,,0.0,,0.0
70,52,Trinidad and Tobago,TRI,Mexico,MEX,7052,,1999,0.0,-1.0,,110.08104,0.080669478,1.0,0.0,,854.1760572,0.0,,0.0,0.0,0.0,,0.0,0.0,5397.123634,,,0.0,,0.0
702,55,Grenada,GRN,Tajikistan,TAJ,70255,,1999,0.0,-2.0,,7019.2627,0.0,0.0,0.0,,5864.274841,0.0,,0.0,0.0,0.0,,0.0,0.0,12237.04162,,,0.0,,0.0
2,20,Canada,CAN,United States of America,USA,220,,1998,0.0,0.0,,327101.63,-0.002045027,1.0,0.0,,-2162.639167,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
2,255,Germany,GMY,United States of America,USA,2255,,1998,0.0,0.0,,89617.656,0.015549157,1.0,0.0,,-6032.057962,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
20,255,Germany,GMY,Canada,CAN,20255,,1998,0.0,0.0,,7706.3433,0.017594184,1.0,0.0,,-3869.418795,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
135,2,United States of America,USA,Peru,PER,1352,,1998,0.0,-2.0,,4923.2192,0.436306363,1.0,0.0,,39027.12661,145.0,,0.0,0.0,0.0,,0.0,0.0,2845.444876,,,0.0,,0.0
210,255,Germany,GMY,Netherlands,NTH,210255,,1998,0.0,0.0,,65406.914,0.014594867,1.0,0.0,,-6456.222957,0.0,,0.0,0.0,0.0,,1.0,0.0,,,,0.0,,1.0
220,255,Germany,GMY,France,FRN,220255,,1998,0.0,-1.0,,100525.44,-0.001826488,1.0,0.0,,-37.261324,0.0,,125.0,0.0,0.0,,1.0,0.0,,,,0.0,,1.0
255,20,Canada,CAN,Germany,GMY,25520,,1998,0.0,0.0,,7706.3433,-0.017594184,1.0,0.0,,3869.418795,213.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
344,255,Germany,GMY,Croatia,CRO,344255,,1998,0.0,-2.0,,2371.6738,0.259426095,0.0,0.0,,26147.03393,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
365,2,United States of America,USA,Russia,RUS,3652,,1998,0.0,-3.0,,10060.102,0.186798597,0.0,0.0,,36787.26341,0.0,,0.0,0.0,0.0,,2.0,0.0,80.57830172,,,0.0,,1.0
365,290,Poland,POL,Russia,RUS,365290,,1998,0.0,-2.0,,3403.8301,0.192530901,0.0,0.0,,2205.481415,1.0,,0.0,0.0,0.0,,1.0,0.0,1.86e-12,,,0.0,,1.0
365,316,Czech Republic,CZR,Russia,RUS,365316,,1998,0.0,-2.0,,2259.8779,0.193235817,0.0,0.0,,8399.261039,0.0,,0.0,0.0,0.0,,0.0,0.0,479.4749067,,,0.0,,0.0
365,373,Azerbaijan,AZE,Russia,RUS,365373,,1998,0.0,-2.0,,359.14429,-0.267961853,1.0,0.0,,-4113.266596,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
365,705,Kazakhstan,KZK,Russia,RUS,365705,,1998,0.0,-2.0,,3589.0239,-0.213094635,1.0,0.0,,-1572.070022,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
369,2,United States of America,USA,Ukraine,UKR,3692,,1998,0.0,-1.0,,1175.8,0.236078831,0.0,0.0,,40605.94941,258.0,,0.0,0.0,0.0,,0.0,0.0,6212.676052,,,0.0,,0.0
369,365,Russia,RUS,Ukraine,UKR,369365,,1998,0.0,2.0,,10283.736,0.049280234,0.0,0.0,,3818.686003,0.0,,0.0,0.0,0.0,,1.0,0.0,2.83e-12,,,0.0,,1.0
369,370,Belarus,BLR,Ukraine,UKR,369370,,1998,0.0,0.0,,1092.825,-0.089189542,0.0,0.0,,769.8913859,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
560,551,Zambia,ZAM,South Africa,SAF,560551,,1998,0.0,0.0,,470.21243,-0.112661134,0.0,0.0,,-4836.679947,0.0,,0.0,0.0,0.0,,0.0,0.0,516.2787009,,,0.0,,0.0
560,572,Swaziland,SWA,South Africa,SAF,560572,,1998,0.0,-2.0,,0.0,-0.583202196,0.0,0.0,,-2789.73817,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
630,652,Syria,SYR,Iran,IRN,630652,,1998,1.0,-1.0,,32.36401,-0.190495749,0.0,0.0,,0.0,4.0,,0.0,0.0,1.0,,0.0,0.0,184.1854197,,,1.0,,0.0
666,20,Canada,CAN,Israel,ISR,66620,,1998,0.0,-3.0,,624.67603,0.034212396,0.0,0.0,,14942.25566,0.0,,0.0,0.0,0.0,,0.0,0.0,6451.530903,,,0.0,,0.0
666,255,Germany,GMY,Israel,ISR,666255,,1998,0.0,-3.0,,3706.4143,0.05180658,0.0,0.0,,11072.83686,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
710,560,South Africa,SAF,China,CHN,710560,,1998,0.0,-1.0,,1545.6141,0.636187314,0.0,0.0,,4200.364748,0.0,,0.0,0.0,0.0,,0.0,0.0,7810.702218,,,0.0,,0.0
770,820,Malaysia,MAL,Pakistan,PAK,770820,,1998,0.0,-1.0,,758.23663,-0.194008364,0.0,0.0,,5467.406105,0.0,,0.0,0.0,0.0,,0.0,0.0,3643.96534,,,0.0,,0.0
850,820,Malaysia,MAL,Indonesia,INS,850820,,1998,0.0,-1.0,,2103.7727,-0.006474025,0.0,0.0,,4207.491612,244.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
471,325,Italy,ITA,Cameroon,CAO,471325,,1998,0.0,-2.0,,557.88312,0.347872648,0.0,0.0,,33332.50182,2.0,,0.0,0.0,0.0,,0.0,0.0,2611.260625,,,0.0,,0.0
310,255,Germany,GMY,Hungary,HUN,310255,,1998,0.0,-1.0,,15556.853,0.043392387,1.0,0.0,,26605.55314,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
475,560,South Africa,SAF,Nigeria,NIG,475560,,1998,0.0,2.0,,148.66025,0.3463221,0.0,0.0,,4475.649511,3.0,,0.0,0.0,0.0,,0.0,0.0,3481.834945,,,0.0,,0.0
339,325,Italy,ITA,Albania,ALB,339325,,1998,0.0,-1.0,,514.81976,0.251831125,0.0,0.0,,32534.09781,43.0,,0.0,0.0,0.0,,4.0,0.0,73.37341428,,,0.0,,1.0
316,255,Germany,GMY,Czech Republic,CZR,316255,,1998,0.0,-1.0,,20772.549,0.009111937,1.0,0.0,,22355.94441,0.0,,0.0,0.0,0.0,,1.0,0.0,,,,0.0,,1.0
317,255,Germany,GMY,Slovakia,SLO,317255,,1998,0.0,0.0,,7146.4097,0.063964524,0.0,0.0,,26069.12121,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
31,2,United States of America,USA,Bahamas,BHM,312,,1998,0.0,0.0,,1050.3,0.0,1.0,0.0,,19516.57493,0.0,,0.0,0.0,0.0,,4.0,0.0,105.6785239,,,0.0,,1.0
41,2,United States of America,USA,Haiti,HAI,412,,1998,0.0,-2.0,,883.97998,0.247408568,1.0,0.0,,41526.57407,0.0,,0.0,0.0,0.0,,0.0,0.0,931.8133453,,,0.0,,0.0
41,42,Dominican Republic,DOM,Haiti,HAI,4142,,1998,0.0,0.0,,40.151085,0.155604656,1.0,0.0,,2805.990791,2.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
70,2,United States of America,USA,Mexico,MEX,702,,1998,0.0,-2.0,,198654.55,0.133660369,1.0,9.2,,34114.50203,75.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
70,255,Germany,GMY,Mexico,MEX,70255,,1998,0.0,-2.0,,6094.4316,0.149209526,0.0,0.0,,28082.44407,0.0,,0.0,0.0,0.0,,0.0,0.0,12237.04162,,,0.0,,0.0
90,70,Mexico,MEX,Guatemala,GUA,9070,,1998,0.0,-1.0,,739.32318,0.072155905,1.0,0.0,,5694.38075,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
91,2,United States of America,USA,Honduras,HON,912,,1998,0.0,-1.0,,3816.0,0.153812743,1.0,0.0,,40602.67087,61.0,,0.0,0.0,0.0,,0.0,0.0,1080.24352,,,0.0,,0.0
92,90,Guatemala,GUA,El Salvador,SAL,9290,,1998,0.0,2.0,,657.61401,-0.015662924,1.0,0.0,,-447.910651,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
93,2,United States of America,USA,Nicaragua,NIC,932,,1998,0.0,-2.0,,940.09998,0.096291091,1.0,0.0,,41074.15542,0.0,,0.0,0.0,0.0,,0.0,0.0,1140.778272,,,0.0,,0.0
95,2,United States of America,USA,Panama,PAN,952,,1998,0.0,-1.0,,1693.0277,0.076640881,1.0,0.0,,36986.31528,0.0,,0.0,0.0,0.0,,0.0,0.0,1722.874743,,,0.0,,0.0
100,20,Canada,CAN,Colombia,COL,10020,,1998,0.0,-4.0,,758.97327,0.166802994,0.0,0.0,,35225.50347,84.0,,0.0,0.0,0.0,,0.0,0.0,3411.140616,,,0.0,,0.0
100,101,Venezuela,VEN,Colombia,COL,100101,,1998,0.0,-2.0,,2109.2693,0.130530517,1.0,0.0,,7691.463088,3.0,,0.0,1.0,1.0,,1.0,0.0,0.0,,,1.0,,1.0
100,130,Ecuador,ECU,Colombia,COL,100130,,1998,0.0,-2.0,,900.57117,0.102115387,1.0,0.0,,-938.5757282,19.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
100,135,Peru,PER,Colombia,COL,100135,,1998,0.0,-2.0,,430.80573,-0.267458342,1.0,0.0,,-1638.983969,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
100,140,Brazil,BRA,Colombia,COL,100140,,1998,0.0,-2.0,,585.93396,0.16879783,1.0,0.0,,3722.139639,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
100,155,Chile,CHL,Colombia,COL,100155,,1998,0.0,-3.0,,400.22009,0.159298961,1.0,0.0,,4822.157645,0.0,,0.0,0.0,0.0,,0.0,0.0,1468.564829,,,0.0,,0.0
100,160,Argentina,ARG,Colombia,COL,100160,,1998,0.0,-2.0,,333.7001,0.150979366,1.0,0.0,,3824.201976,0.0,,0.0,0.0,0.0,,0.0,0.0,1982.424823,,,0.0,,0.0
100,210,Netherlands,NTH,Colombia,COL,100210,,1998,0.0,-4.0,,367.10944,0.169802311,0.0,0.0,,37812.30763,0.0,,0.0,0.0,0.0,,0.0,0.0,7879.708865,,,0.0,,0.0
100,255,Germany,GMY,Colombia,COL,100255,,1998,0.0,-4.0,,1600.1833,0.184397178,0.0,0.0,,31356.08467,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
100,325,Italy,ITA,Colombia,COL,100325,,1998,0.0,-3.0,,729.91553,0.158984679,0.0,0.0,,29469.27966,1.0,,0.0,0.0,0.0,,0.0,0.0,8100.005522,,,0.0,,0.0
101,20,Canada,CAN,Venezuela,VEN,10120,,1998,0.0,-2.0,,900.47815,0.036272477,0.0,0.0,,27534.04038,0.0,,0.0,0.0,0.0,,0.0,0.0,3486.314106,,,0.0,,0.0
101,70,Mexico,MEX,Venezuela,VEN,10170,,1998,0.0,0.0,,942.7774,-0.095342865,1.0,0.0,,-4417.822484,0.0,,0.0,0.0,0.0,,0.0,0.0,1828.293519,,,0.0,,0.0
101,255,Germany,GMY,Venezuela,VEN,101255,,1998,0.0,-2.0,,977.79144,0.053866661,0.0,0.0,,23664.62159,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
130,2,United States of America,USA,Ecuador,ECU,1302,,1998,0.0,-2.0,,3669.5454,0.066732634,1.0,0.0,,38326.71836,3.0,,0.0,0.0,0.0,,0.0,0.0,2631.270175,,,0.0,,0.0
135,20,Canada,CAN,Peru,PER,13520,,1998,0.0,-2.0,,326.84933,0.434261336,0.0,0.0,,36864.48744,0.0,,0.0,0.0,0.0,,0.0,0.0,4681.734323,,,0.0,,0.0
135,160,Argentina,ARG,Peru,PER,135160,,1998,0.0,0.0,,324.6571,0.418437708,1.0,0.0,,5463.185945,0.0,,0.0,0.0,0.0,,0.0,0.0,552.729204,,,0.0,,0.0
135,255,Germany,GMY,Peru,PER,135255,,1998,0.0,-2.0,,638.86566,0.45185552,0.0,0.0,,32995.06864,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
140,2,United States of America,USA,Brazil,BRA,1402,,1998,0.0,-2.0,,25559.975,5.02e-05,1.0,0.0,,33666.003,30.0,,0.0,0.0,0.0,,0.0,0.0,2833.946588,,,0.0,,0.0
140,255,Germany,GMY,Brazil,BRA,140255,,1998,0.0,-2.0,,9595.7559,0.015599348,0.0,0.0,,27633.94503,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
155,20,Canada,CAN,Chile,CHL,15520,,1998,0.0,-1.0,,763.58356,0.007504033,0.0,0.0,,30403.34582,0.0,,0.0,0.0,0.0,,0.0,0.0,6692.369177,,,0.0,,0.0
155,101,Venezuela,VEN,Chile,CHL,155101,,1998,0.0,1.0,,410.12,-0.028768444,1.0,0.0,,2869.305443,0.0,,0.0,0.0,0.0,,0.0,0.0,2049.267019,,,0.0,,0.0
155,160,Argentina,ARG,Chile,CHL,155160,,1998,0.0,1.0,,2610.083,-0.008319595,1.0,0.0,,-997.9556691,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
155,211,Belgium,BEL,Chile,CHL,155211,,1998,0.0,-1.0,,321.77258,0.007238336,0.0,0.0,,27945.58684,0.0,,0.0,0.0,0.0,,0.0,0.0,10302.43545,,,0.0,,0.0
155,255,Germany,GMY,Chile,CHL,155255,,1998,0.0,-1.0,,1560.5038,0.025098217,0.0,0.0,,26533.92703,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
160,20,Canada,CAN,Argentina,ARG,16020,,1998,0.0,-2.0,,578.67798,0.015823628,0.0,0.0,,31401.30149,0.0,,0.0,0.0,0.0,,0.0,0.0,7224.190219,,,0.0,,0.0
160,255,Germany,GMY,Argentina,ARG,160255,,1998,0.0,-2.0,,2745.6501,0.033417812,0.0,0.0,,27531.8827,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
230,255,Germany,GMY,Spain,SPN,230255,,1998,0.0,-1.0,,36312.957,0.00578067,1.0,1131.0,,10282.28561,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
290,20,Canada,CAN,Poland,POL,29020,,1998,0.0,-1.0,,363.1897,-0.007777331,1.0,0.0,,32419.14283,0.0,,0.0,0.0,0.0,,0.0,0.0,3843.132216,,,0.0,,0.0
290,211,Belgium,BEL,Poland,POL,290211,,1998,0.0,-1.0,,1824.5503,-0.008043028,1.0,0.0,,29961.38384,0.0,,0.0,0.0,0.0,,0.0,0.0,595.5765102,,,0.0,,0.0
290,255,Germany,GMY,Poland,POL,290255,,1998,0.0,-1.0,,21812.016,0.009816853,1.0,0.0,,28549.72403,0.0,,0.0,0.0,0.0,,1.0,0.0,,,,0.0,,1.0
501,2,United States of America,USA,Kenya,KEN,5012,,1998,0.0,-2.0,,366.73831,0.291315919,0.0,0.0,,41431.85685,87.0,,0.0,0.0,0.0,,0.0,0.0,10541.9027,,,0.0,,0.0
343,255,Germany,GMY,Macedonia,MAC,343255,,1998,0.0,-2.0,,548.27234,0.143928536,0.0,0.0,,33018.65967,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
344,325,Italy,ITA,Croatia,CRO,344325,,1998,0.0,-1.0,,2187.5806,0.234013596,0.0,0.0,,24260.22892,0.0,,0.0,0.0,0.0,,3.0,0.0,35.56981216,,,0.0,,1.0
346,255,Germany,GMY,Bosnia and Herzegovina,BOS,346255,,1998,0.0,-2.0,,475.159,0.252933923,0.0,0.0,,33670.36383,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
346,325,Italy,ITA,Bosnia and Herzegovina,BOS,346325,,1998,0.0,-1.0,,419.16061,0.227521424,0.0,0.0,,31783.55882,0.0,,0.0,0.0,0.0,,0.0,0.0,155.8578288,,,0.0,,0.0
346,344,Croatia,CRO,Bosnia and Herzegovina,BOS,346344,,1998,0.0,0.0,,875.367,-0.006492172,1.0,0.0,,7523.329899,0.0,,0.0,0.0,1.0,,1.0,0.0,0.0,,,1.0,,1.0
346,349,Slovenia,SLV,Bosnia and Herzegovina,BOS,346349,,1998,0.0,-2.0,,396.36041,0.222524416,0.0,0.0,,14409.39978,0.0,,0.0,0.0,0.0,,0.0,0.0,55.99610774,,,0.0,,0.0
349,255,Germany,GMY,Slovenia,SLV,349255,,1998,0.0,0.0,,4539.2778,0.030409507,0.0,0.0,,19260.96405,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
350,255,Germany,GMY,Greece,GRC,350255,,1998,0.0,-1.0,,6252.4404,0.010707624,1.0,0.0,,14356.79039,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
355,255,Germany,GMY,Bulgaria,BUL,355255,,1998,0.0,-1.0,,1316.4589,0.090546879,0.0,0.0,,32256.56983,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
